Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
September 30 2022,Cumberland,NC,Passenger,1,2,3,330,333,0.9
September 30 2022,Cumberland,PA,Passenger,1,0,1,38,39,2.56
September 30 2022,District of Columbia,DC,Passenger,4,1,5,152,157,3.18
September 30 2022,Douglas,WI,Passenger,1,0,1,1,2,50
September 30 2022,Fairbanks North Star,AK,Passenger,0,1,1,65,66,1.52
September 30 2022,Fairfax,VA,Passenger,6,3,9,565,574,1.57
September 30 2022,Geary,KS,Passenger,1,0,1,76,77,1.3
September 30 2022,Grays Harbor,WA,Passenger,223,165,388,48714,49102,0.79
September 30 2022,Harrison,MS,Passenger,1,0,1,35,36,2.78
February 28 2022,Mason,WA,Passenger,279,164,443,47762,48205,0.92
February 28 2022,Montgomery,TX,Passenger,1,0,1,29,30,3.33
February 28 2022,Newport,RI,Passenger,1,0,1,76,77,1.3
February 28 2022,Orange,FL,Passenger,1,0,1,91,92,1.09
February 28 2022,Pacific,WA,Truck,0,0,0,8009,8009,0
February 28 2022,Plaquemines,LA,Passenger,0,1,1,14,15,6.67
February 28 2022,Rockdale,GA,Passenger,1,0,1,7,8,12.5
October 31 2021,Kern,CA,Passenger,0,1,1,188,189,0.53
October 31 2021,Kitsap,WA,Passenger,2041,914,2955,180887,183842,1.61
October 31 2021,Klickitat,WA,Truck,0,0,0,8319,8319,0
October 31 2021,Manassas,VA,Passenger,0,1,1,5,6,16.67
October 31 2021,Montgomery,TX,Passenger,1,1,2,35,37,5.41
October 31 2021,New London,CT,Passenger,1,4,5,211,216,2.31
October 31 2021,Okaloosa,FL,Passenger,0,1,1,111,112,0.89
October 31 2021,Orange,CA,Passenger,5,2,7,385,392,1.79
October 31 2021,Orange,FL,Passenger,1,0,1,105,106,0.94
September 30 2022,Skamania,WA,Truck,0,0,0,3892,3892,0
September 30 2022,St. Clair,IL,Passenger,2,0,2,114,116,1.72
September 30 2022,Walla Walla,WA,Passenger,187,104,291,35773,36064,0.81
September 30 2022,Walla Walla,WA,Truck,2,0,2,13901,13903,0.01
September 30 2022,Whitman,WA,Passenger,96,64,160,21952,22112,0.72
September 30 2022,Yakima,WA,Truck,3,0,3,61259,61262,0
October 31 2022,Adams,WA,Truck,1,0,1,5381,5382,0.02
October 31 2022,Alameda,CA,Passenger,4,0,4,151,155,2.58
August 31 2022,Houston,GA,Passenger,1,0,1,26,27,3.7
August 31 2022,King,WA,Passenger,42924,11505,54429,1345356,1399785,3.89
August 31 2022,Kittitas,WA,Passenger,285,89,374,29561,29935,1.25
August 31 2022,Kittitas,WA,Truck,3,0,3,14592,14595,0.02
August 31 2022,Lincoln,WA,Passenger,9,15,24,7696,7720,0.31
August 31 2022,Montgomery,PA,Passenger,1,0,1,20,21,4.76
August 31 2022,Montgomery,TN,Passenger,2,0,2,175,177,1.13
September 30 2022,Klickitat,WA,Passenger,108,54,162,15112,15274,1.06
September 30 2022,Lake,IL,Passenger,3,0,3,125,128,2.34
September 30 2022,Leavenworth,KS,Passenger,1,1,2,97,99,2.02
September 30 2022,Lewis,WA,Truck,1,0,1,26308,26309,0
September 30 2022,Los Angeles,CA,Passenger,5,5,10,651,661,1.51
September 30 2022,Maricopa,AZ,Passenger,6,1,7,639,646,1.08
September 30 2022,Plaquemines,LA,Passenger,1,1,2,13,15,13.33
September 30 2022,Prince George's,MD,Passenger,2,1,3,105,108,2.78
October 31 2021,Pacific,WA,Truck,0,0,0,7992,7992,0
October 31 2021,Philadelphia,PA,Passenger,1,0,1,41,42,2.38
October 31 2021,Powhatan,VA,Passenger,1,0,1,1,2,50
October 31 2021,Richmond,GA,Passenger,0,1,1,72,73,1.37
October 31 2021,Riverside,CA,Passenger,4,1,5,500,505,0.99
October 31 2021,Saginaw,MI,Passenger,1,0,1,5,6,16.67
October 31 2021,San Juan,WA,Truck,0,0,0,5980,5980,0
October 31 2021,Stafford,VA,Passenger,2,1,3,94,97,3.09
October 31 2021,Suffolk,MA,Passenger,0,2,2,30,32,6.25
October 31 2021,Sumter,SC,Passenger,0,1,1,34,35,2.86
October 31 2021,Tarrant,TX,Passenger,1,0,1,121,122,0.82
August 31 2022,Benton,WA,Passenger,816,472,1288,135290,136578,0.94
August 31 2022,Benton,WA,Truck,5,0,5,43403,43408,0.01
August 31 2022,Bryan,GA,Passenger,0,1,1,35,36,2.78
August 31 2022,Chelan,WA,Truck,5,0,5,23025,23030,0.02
August 31 2022,Clark,WA,Truck,17,0,17,82297,82314,0.02
August 31 2022,Columbia,GA,Passenger,0,1,1,82,83,1.2
August 31 2022,Coryell,TX,Passenger,1,0,1,79,80,1.25
August 31 2022,Cowlitz,WA,Truck,2,0,2,28440,28442,0.01
August 31 2022,Danville,VA,Passenger,1,0,1,0,1,100
August 31 2022,Douglas,WA,Truck,1,0,1,12752,12753,0.01
August 31 2022,El Paso,TX,Passenger,2,0,2,305,307,0.65
February 28 2022,Sedgwick,KS,Passenger,0,1,1,74,75,1.33
February 28 2022,St. Mary's,MD,Passenger,1,0,1,190,191,0.52
February 28 2022,St. Tammany,LA,Passenger,1,0,1,37,38,2.63
February 28 2022,Sumter,SC,Passenger,0,1,1,31,32,3.12
February 28 2022,Thurston,WA,Passenger,1973,990,2963,196274,199237,1.49
February 28 2022,Wake,NC,Passenger,1,0,1,95,96,1.04
March 31 2022,,,Passenger,3,1,4,328,332,1.2
October 31 2021,Yamhill,OR,Passenger,1,0,1,31,32,3.12
November 30 2021,Arlington,VA,Passenger,1,1,2,120,122,1.64
November 30 2021,Bartow,GA,Passenger,0,1,1,2,3,33.33
November 30 2021,Burlington,NJ,Passenger,0,1,1,122,123,0.81
November 30 2021,Calvert,MD,Passenger,0,2,2,79,81,2.47
November 30 2021,Charleston,SC,Passenger,2,0,2,77,79,2.53
October 31 2022,Anne Arundel,MD,Truck,1,0,1,42,43,2.33
October 31 2022,Arlington,VA,Passenger,1,0,1,96,97,1.03
October 31 2022,Asotin,WA,Truck,0,0,0,6659,6659,0
October 31 2022,Beaufort,SC,Passenger,1,0,1,18,19,5.26
October 31 2022,Carroll,MD,Passenger,0,1,1,9,10,10
October 31 2022,Charles,MD,Passenger,0,1,1,51,52,1.92
October 31 2022,Clallam,WA,Truck,7,0,7,21806,21813,0.03
October 31 2022,Franklin,WA,Truck,2,0,2,20768,20770,0.01
October 31 2022,Garfield,WA,Passenger,1,3,4,1318,1322,0.3
August 31 2022,Okanogan,WA,Passenger,88,48,136,26294,26430,0.51
August 31 2022,Okanogan,WA,Truck,1,0,1,16520,16521,0.01
August 31 2022,Owyhee,ID,Passenger,1,0,1,2,3,33.33
August 31 2022,Pennington,SD,Passenger,2,0,2,22,24,8.33
August 31 2022,Penobscot,ME,Passenger,0,1,1,8,9,11.11
August 31 2022,Platte,MO,Passenger,1,0,1,19,20,5
August 31 2022,Queens,NY,Passenger,1,0,1,35,36,2.78
August 31 2022,Sacramento,CA,Passenger,1,0,1,173,174,0.57
August 31 2022,Santa Clara,CA,Passenger,7,1,8,192,200,4
August 31 2022,Sarpy,NE,Passenger,1,0,1,42,43,2.33
August 31 2022,Sonoma,CA,Passenger,0,1,1,59,60,1.67
August 31 2022,Suffolk,VA,Passenger,1,0,1,109,110,0.91
August 31 2022,Goochland,VA,Passenger,1,1,2,71,73,2.74
August 31 2022,Grant,WA,Passenger,197,105,302,66736,67038,0.45
August 31 2022,Island,WA,Truck,9,0,9,21332,21341,0.04
August 31 2022,Jefferson,NY,Passenger,0,1,1,180,181,0.55
August 31 2022,Lake,FL,Passenger,1,0,1,15,16,6.25
September 30 2022,Randolph,NC,Passenger,1,0,1,5,6,16.67
September 30 2022,Sarasota,FL,Passenger,1,0,1,19,20,5
September 30 2022,Snohomish,WA,Truck,59,0,59,122835,122894,0.05
September 30 2022,Spokane,WA,Truck,12,0,12,101687,101699,0.01
September 30 2022,St. Tammany,LA,Passenger,1,0,1,32,33,3.03
September 30 2022,Stevens,WA,Passenger,81,54,135,30017,30152,0.45
September 30 2022,Wahkiakum,WA,Passenger,25,12,37,3057,3094,1.2
March 31 2022,Anchorage,AK,Passenger,1,0,1,120,121,0.83
March 31 2022,Bexar,TX,Passenger,4,3,7,438,445,1.57
March 31 2022,Chesapeake,VA,Passenger,2,3,5,352,357,1.4
March 31 2022,Collin,TX,Passenger,1,0,1,93,94,1.06
March 31 2022,Columbia,WA,Truck,0,0,0,1592,1592,0
October 31 2022,Hamilton,OH,Passenger,1,0,1,27,28,3.57
October 31 2022,Hoke,NC,Passenger,1,0,1,59,60,1.67
October 31 2022,Jackson,OK,Passenger,0,1,1,26,27,3.7
October 31 2022,Kern,CA,Passenger,1,1,2,168,170,1.18
October 31 2022,Kitsap,WA,Truck,25,0,25,53039,53064,0.05
October 31 2022,Lake,IL,Passenger,2,0,2,124,126,1.59
October 31 2022,Lewis,WA,Passenger,258,178,436,59642,60078,0.73
October 31 2022,Loudoun,VA,Passenger,3,1,4,55,59,6.78
November 30 2021,Clark,WA,Passenger,3366,1533,4899,320971,325870,1.5
November 30 2021,Columbia,GA,Passenger,0,1,1,101,102,0.98
November 30 2021,Coryell,TX,Passenger,1,0,1,104,105,0.95
November 30 2021,DeKalb,GA,Passenger,1,0,1,49,50,2
November 30 2021,District of Columbia,DC,Passenger,5,1,6,187,193,3.11
November 30 2021,Ferry,WA,Passenger,13,3,16,4458,4474,0.36
November 30 2021,Fresno,CA,Passenger,1,0,1,153,154,0.65
November 30 2021,Grant,WA,Truck,0,0,0,28055,28055,0
October 31 2022,Alexandria,VA,Passenger,4,1,5,105,110,4.55
October 31 2022,Camden,NJ,Passenger,0,1,1,9,10,10
October 31 2022,Collin,TX,Passenger,1,0,1,59,60,1.67
October 31 2022,Columbia,WA,Truck,0,0,0,1578,1578,0
October 31 2022,Dallas,TX,Passenger,1,0,1,84,85,1.18
August 31 2022,Ventura,CA,Passenger,2,0,2,224,226,0.88
August 31 2022,Virginia Beach,VA,Passenger,2,0,2,474,476,0.42
August 31 2022,Walla Walla,WA,Truck,2,0,2,13892,13894,0.01
August 31 2022,Washington,MD,Passenger,2,0,2,13,15,13.33
August 31 2022,Whitman,WA,Truck,2,0,2,8571,8573,0.02
August 31 2022,Williamson,TX,Passenger,0,1,1,65,66,1.52
September 30 2022,Arapahoe,CO,Passenger,0,1,1,69,70,1.43
September 30 2022,Bell,TX,Passenger,1,1,2,286,288,0.69
September 30 2022,Boulder,CO,Passenger,1,0,1,29,30,3.33
September 30 2022,Camden,NJ,Passenger,0,1,1,9,10,10
September 30 2022,Cape May,NJ,Passenger,0,1,1,7,8,12.5
August 31 2022,Mason,WA,Truck,4,0,4,20986,20990,0.02
August 31 2022,Monterey,CA,Passenger,1,1,2,122,124,1.61
August 31 2022,Pierce,WA,Truck,34,0,34,140810,140844,0.02
August 31 2022,Ray,MO,Passenger,0,1,1,1,2,50
August 31 2022,Richmond,GA,Passenger,0,1,1,59,60,1.67
August 31 2022,Saratoga,NY,Passenger,1,0,1,34,35,2.86
August 31 2022,Skagit,WA,Truck,5,0,5,32215,32220,0.02
August 31 2022,Spartanburg,SC,Passenger,0,1,1,28,29,3.45
March 31 2022,Elmore,ID,Passenger,1,0,1,16,17,5.88
March 31 2022,Kings,NY,Passenger,1,0,1,58,59,1.69
March 31 2022,Kittitas,WA,Truck,0,0,0,14722,14722,0
October 31 2022,Douglas,WA,Truck,2,0,2,12738,12740,0.02
October 31 2022,Galveston,TX,Passenger,0,1,1,12,13,7.69
October 31 2022,Grays Harbor,WA,Truck,2,0,2,20998,21000,0.01
October 31 2022,Lake,FL,Passenger,1,0,1,15,16,6.25
October 31 2022,Las Animas,CO,Passenger,1,0,1,1,2,50
November 30 2021,Houston,GA,Passenger,1,0,1,38,39,2.56
November 30 2021,Jefferson,NY,Passenger,0,1,1,192,193,0.52
November 30 2021,King,WA,Passenger,34736,10030,44766,1363669,1408435,3.18
November 30 2021,Larimer,CO,Passenger,1,0,1,43,44,2.27
November 30 2021,Leavenworth,KS,Passenger,1,1,2,114,116,1.72
November 30 2021,Mason,WA,Truck,0,0,0,21260,21260,0
October 31 2022,Manassas,VA,Passenger,0,1,1,5,6,16.67
October 31 2022,Marin,CA,Passenger,0,1,1,29,30,3.33
October 31 2022,Mason,WA,Passenger,348,184,532,46854,47386,1.12
October 31 2022,New London,CT,Passenger,2,3,5,181,186,2.69
October 31 2022,Polk,OR,Passenger,0,1,1,16,17,5.88
October 31 2022,Salt Lake,UT,Passenger,1,2,3,95,98,3.06
October 31 2022,San Bernardino,CA,Passenger,1,1,2,272,274,0.73
October 31 2022,San Juan,WA,Truck,7,0,7,5920,5927,0.12
September 30 2022,Clackamas,OR,Passenger,1,0,1,125,126,0.79
September 30 2022,Clark,NV,Passenger,4,3,7,415,422,1.66
September 30 2022,Dorchester,SC,Passenger,1,0,1,40,41,2.44
September 30 2022,Duval,FL,Passenger,0,2,2,232,234,0.85
September 30 2022,Elmore,ID,Passenger,1,0,1,14,15,6.67
September 30 2022,Ferry,WA,Truck,0,0,0,3600,3600,0
September 30 2022,Franklin,WA,Passenger,232,112,344,61805,62149,0.55
August 31 2022,Stevens,WA,Truck,1,0,1,18914,18915,0.01
August 31 2022,Tarrant,TX,Passenger,1,0,1,86,87,1.15
August 31 2022,Whatcom,WA,Truck,13,0,13,43120,43133,0.03
September 30 2022,Adams,CO,Passenger,1,0,1,32,33,3.03
September 30 2022,Benton,WA,Truck,5,0,5,43305,43310,0.01
March 31 2022,Montgomery,TN,Passenger,1,0,1,192,193,0.52
March 31 2022,Okaloosa,FL,Passenger,0,1,1,101,102,0.98
March 31 2022,Okanogan,WA,Truck,0,0,0,16697,16697,0
March 31 2022,Pacific,WA,Truck,0,0,0,8011,8011,0
March 31 2022,Platte,MO,Passenger,1,0,1,17,18,5.56
March 31 2022,Portsmouth,VA,Passenger,0,1,1,65,66,1.52
March 31 2022,Powhatan,VA,Passenger,1,0,1,1,2,50
March 31 2022,Richmond,GA,Passenger,0,1,1,70,71,1.41
March 31 2022,Sarpy,NE,Passenger,1,0,1,47,48,2.08
October 31 2022,Middlesex,MA,Passenger,2,1,3,62,65,4.62
October 31 2022,New Haven,CT,Passenger,0,2,2,23,25,8
October 31 2022,Okaloosa,FL,Passenger,0,1,1,88,89,1.12
October 31 2022,Onslow,NC,Passenger,0,1,1,146,147,0.68
October 31 2022,Pacific,WA,Truck,1,0,1,7863,7864,0.01
October 31 2022,Pend Oreille,WA,Truck,0,0,0,5566,5566,0
October 31 2022,Placer,CA,Passenger,1,0,1,48,49,2.04
September 30 2022,Honolulu,HI,Passenger,2,2,4,279,283,1.41
September 30 2022,Howard,MD,Passenger,0,1,1,48,49,2.04
September 30 2022,Jefferson,WA,Truck,3,0,3,9352,9355,0.03
September 30 2022,Las Animas,CO,Passenger,1,0,1,1,2,50
September 30 2022,Lincoln,OR,Passenger,0,1,1,23,24,4.17
September 30 2022,Monroe,FL,Passenger,0,1,1,36,37,2.7
November 30 2021,Monterey,CA,Passenger,0,1,1,140,141,0.71
November 30 2021,Moore,NC,Passenger,0,1,1,121,122,0.82
November 30 2021,Norfolk,VA,Passenger,3,3,6,311,317,1.89
November 30 2021,Oldham,KY,Passenger,0,1,1,4,5,20
November 30 2021,Pima,AZ,Passenger,1,1,2,245,247,0.81
November 30 2021,Ray,MO,Passenger,0,1,1,1,2,50
November 30 2021,Sacramento,CA,Passenger,2,0,2,212,214,0.93
November 30 2021,San Luis Obispo,CA,Passenger,1,0,1,54,55,1.82
November 30 2021,Santa Cruz,CA,Passenger,1,0,1,22,23,4.35
November 30 2021,Sarasota,FL,Passenger,2,0,2,28,30,6.67
October 31 2022,Rockdale,GA,Passenger,1,0,1,6,7,14.29
October 31 2022,Rockingham,NH,Passenger,1,0,1,13,14,7.14
October 31 2022,St. Clair,IL,Passenger,2,0,2,115,117,1.71
October 31 2022,Yakima,WA,Passenger,393,213,606,165761,166367,0.36
October 31 2022,Sheridan,WY,Passenger,1,0,1,6,7,14.29
October 31 2022,Snohomish,WA,Passenger,9411,2641,12052,529013,541065,2.23
October 31 2022,St. Tammany,LA,Passenger,1,0,1,32,33,3.03
October 31 2022,Wahkiakum,WA,Passenger,25,12,37,3039,3076,1.2
March 31 2022,Suffolk,MA,Passenger,0,1,1,26,27,3.7
March 31 2022,Suffolk,VA,Passenger,1,0,1,112,113,0.88
March 31 2022,Sumter,SC,Passenger,0,1,1,30,31,3.23
March 31 2022,Tarrant,TX,Passenger,1,0,1,105,106,0.94
March 31 2022,Ventura,CA,Passenger,2,0,2,238,240,0.83
March 31 2022,Virginia Beach,VA,Passenger,2,0,2,532,534,0.37
April 30 2022,Adams,CO,Passenger,1,0,1,34,35,2.86
April 30 2022,Adams,WA,Passenger,16,10,26,12994,13020,0.2
April 30 2022,Albemarle,VA,Passenger,1,0,1,16,17,5.88
November 30 2022,Bartow,GA,Passenger,0,1,1,2,3,33.33
November 30 2022,Calvert,MD,Passenger,0,2,2,68,70,2.86
November 30 2022,Chesapeake,VA,Passenger,1,3,4,291,295,1.36
November 30 2022,DeKalb,GA,Passenger,1,0,1,32,33,3.03
November 30 2022,Doña Ana,NM,Passenger,1,0,1,5,6,16.67
September 30 2022,Chelan,WA,Truck,6,0,6,23019,23025,0.03
September 30 2022,Columbia,GA,Passenger,0,1,1,81,82,1.22
September 30 2022,Coryell,TX,Passenger,1,0,1,76,77,1.3
September 30 2022,Cowlitz,WA,Passenger,367,177,544,70258,70802,0.77
September 30 2022,Goochland,VA,Passenger,0,1,1,58,59,1.69
September 30 2022,Hamilton,OH,Passenger,1,0,1,27,28,3.57
September 30 2022,Harris,TX,Passenger,1,0,1,112,113,0.88
September 30 2022,Island,WA,Passenger,875,380,1255,61814,63069,1.99
September 30 2022,Napa,CA,Passenger,0,1,1,9,10,10
September 30 2022,Rockdale,GA,Passenger,1,0,1,6,7,14.29
September 30 2022,Rockingham,NH,Passenger,1,0,1,14,15,6.67
September 30 2022,Sedgwick,KS,Passenger,0,1,1,55,56,1.79
September 30 2022,St. Mary's,MD,Passenger,1,0,1,163,164,0.61
September 30 2022,Thurston,WA,Passenger,2383,1103,3486,192729,196215,1.78
September 30 2022,Thurston,WA,Truck,21,0,21,54976,54997,0.04
November 30 2021,Spartanburg,SC,Passenger,0,1,1,42,43,2.33
November 30 2021,St. Clair,IL,Passenger,2,0,2,121,123,1.63
November 30 2021,Travis,TX,Passenger,2,3,5,119,124,4.03
November 30 2021,Whitman,WA,Passenger,66,58,124,21983,22107,0.56
November 30 2021,Yakima,WA,Truck,0,0,0,61733,61733,0
December 31 2021,Alameda,CA,Passenger,4,0,4,204,208,1.92
December 31 2021,Arlington,VA,Passenger,1,0,1,120,121,0.83
April 30 2022,Arapahoe,CO,Passenger,0,1,1,79,80,1.25
April 30 2022,Baltimore,MD,Passenger,1,0,1,70,71,1.41
April 30 2022,Cape May,NJ,Passenger,0,1,1,7,8,12.5
April 30 2022,Charleston,SC,Passenger,2,0,2,61,63,3.17
April 30 2022,Clark,WA,Passenger,3868,1691,5559,318091,323650,1.72
April 30 2022,Columbia,GA,Passenger,0,1,1,94,95,1.05
April 30 2022,Coryell,TX,Passenger,1,0,1,95,96,1.04
April 30 2022,District of Columbia,DC,Passenger,4,1,5,174,179,2.79
September 30 2022,Wayne,NC,Passenger,1,0,1,25,26,3.85
September 30 2022,Williams,ND,Passenger,0,1,1,5,6,16.67
October 31 2022,Allen,IN,Passenger,1,0,1,11,12,8.33
October 31 2022,Asotin,WA,Passenger,26,19,45,12519,12564,0.36
October 31 2022,Bexar,TX,Passenger,5,2,7,355,362,1.93
September 30 2022,Jackson,OK,Passenger,0,1,1,26,27,3.7
September 30 2022,Lewis,WA,Passenger,249,176,425,59696,60121,0.71
September 30 2022,Mason,WA,Passenger,338,175,513,46915,47428,1.08
September 30 2022,Newport,RI,Passenger,1,0,1,69,70,1.43
September 30 2022,Norfolk,VA,Passenger,3,3,6,272,278,2.16
September 30 2022,Nueces,TX,Passenger,1,0,1,45,46,2.17
November 30 2022,Benton,WA,Truck,7,0,7,43067,43074,0.02
November 30 2022,Chelan,WA,Truck,11,0,11,22902,22913,0.05
November 30 2022,Clark,WA,Passenger,4757,1957,6714,312854,319568,2.1
November 30 2022,Clark,WA,Truck,39,0,39,81384,81423,0.05
November 30 2022,Columbia,WA,Truck,0,0,0,1584,1584,0
November 30 2022,Danville,VA,Passenger,1,0,1,0,1,100
November 30 2022,District of Columbia,DC,Passenger,4,1,5,149,154,3.25
November 30 2022,El Paso,TX,Passenger,2,0,2,285,287,0.7
December 31 2021,Boone,MO,Passenger,0,1,1,10,11,9.09
December 31 2021,Boulder,CO,Passenger,1,1,2,35,37,5.41
December 31 2021,Camden,NJ,Passenger,0,1,1,12,13,7.69
December 31 2021,Cape May,NJ,Passenger,0,1,1,8,9,11.11
December 31 2021,Charles,MD,Passenger,1,1,2,67,69,2.9
December 31 2021,Charleston,SC,Passenger,2,0,2,75,77,2.6
December 31 2021,Clark,NV,Passenger,4,3,7,536,543,1.29
December 31 2021,Douglas,WA,Truck,0,0,0,12704,12704,0
December 31 2021,DuPage,IL,Passenger,1,0,1,46,47,2.13
December 31 2021,Duval,FL,Passenger,0,2,2,297,299,0.67
April 30 2022,Essex,NJ,Passenger,1,0,1,8,9,11.11
April 30 2022,Fresno,CA,Passenger,1,0,1,138,139,0.72
April 30 2022,Howard,IN,Passenger,0,1,1,6,7,14.29
April 30 2022,Howard,MD,Passenger,0,1,1,52,53,1.89
April 30 2022,Jefferson,NY,Passenger,0,1,1,189,190,0.53
April 30 2022,Kitsap,WA,Passenger,2329,1017,3346,179428,182774,1.83
April 30 2022,Leavenworth,KS,Passenger,1,1,2,108,110,1.82
April 30 2022,Lincoln,OR,Passenger,0,1,1,31,32,3.12
April 30 2022,Lincoln,WA,Truck,0,0,0,4855,4855,0
November 30 2022,Ferry,WA,Passenger,23,4,27,4327,4354,0.62
November 30 2022,Garfield,WA,Truck,0,0,0,974,974,0
November 30 2022,Hennepin,MN,Passenger,1,0,1,36,37,2.7
November 30 2022,Houston,GA,Passenger,1,0,1,21,22,4.55
November 30 2022,King,WA,Passenger,46859,11775,58634,1333773,1392407,4.21
November 30 2022,Kittitas,WA,Passenger,293,93,386,29231,29617,1.3
November 30 2022,Kittitas,WA,Truck,5,0,5,14398,14403,0.03
November 30 2022,Larimer,CO,Passenger,1,0,1,34,35,2.86
November 30 2022,Lincoln,WA,Passenger,12,18,30,7720,7750,0.39
November 30 2022,Geary,KS,Passenger,1,0,1,73,74,1.35
November 30 2022,Goochland,VA,Passenger,0,1,1,46,47,2.13
November 30 2022,Grays Harbor,WA,Truck,3,0,3,20962,20965,0.01
November 30 2022,Klickitat,WA,Truck,3,0,3,8176,8179,0.04
November 30 2022,Leavenworth,KS,Passenger,1,1,2,95,97,2.06
November 30 2022,Middlesex,MA,Passenger,2,1,3,60,63,4.76
November 30 2022,Moore,NC,Passenger,0,1,1,103,104,0.96
October 31 2022,Chelan,WA,Passenger,505,139,644,53983,54627,1.18
October 31 2022,Chesapeake,VA,Passenger,2,3,5,297,302,1.66
October 31 2022,Douglas,WI,Passenger,1,0,1,1,2,50
October 31 2022,El Paso,CO,Passenger,3,1,4,502,506,0.79
October 31 2022,Harrison,MS,Passenger,1,0,1,34,35,2.86
October 31 2022,Island,WA,Passenger,897,387,1284,61644,62928,2.04
April 30 2022,Mason,WA,Truck,0,0,0,21146,21146,0
April 30 2022,Monterey,CA,Passenger,1,1,2,129,131,1.53
April 30 2022,Montgomery,AL,Passenger,0,1,1,33,34,2.94
April 30 2022,Moore,NC,Passenger,0,1,1,116,117,0.85
April 30 2022,Norfolk,VA,Passenger,3,3,6,295,301,1.99
April 30 2022,Orange,CA,Passenger,4,2,6,346,352,1.7
April 30 2022,Pima,AZ,Passenger,1,1,2,219,221,0.9
April 30 2022,Ray,MO,Passenger,0,1,1,1,2,50
December 31 2021,Howard,IN,Passenger,0,1,1,6,7,14.29
December 31 2021,Jefferson,WA,Passenger,382,193,575,24768,25343,2.27
December 31 2021,Kitsap,WA,Truck,0,0,0,54277,54277,0
December 31 2021,Lake,FL,Passenger,1,0,1,21,22,4.55
December 31 2021,Las Animas,CO,Passenger,1,0,1,0,1,100
December 31 2021,Lewis,WA,Passenger,206,164,370,59624,59994,0.62
November 30 2022,Montgomery,PA,Passenger,1,0,1,18,19,5.26
November 30 2022,Montgomery,TN,Passenger,2,0,2,161,163,1.23
November 30 2022,Multnomah,OR,Passenger,0,1,1,386,387,0.26
November 30 2022,Nassau,NY,Passenger,1,0,1,17,18,5.56
November 30 2022,Newport News,VA,Passenger,1,0,1,97,98,1.02
November 30 2022,Okanogan,WA,Passenger,96,49,145,25964,26109,0.56
November 30 2022,Okanogan,WA,Truck,2,0,2,16263,16265,0.01
November 30 2022,Penobscot,ME,Passenger,0,1,1,8,9,11.11
November 30 2022,Queens,NY,Passenger,1,0,1,29,30,3.33
November 30 2022,Sacramento,CA,Passenger,1,0,1,161,162,0.62
November 30 2022,Santa Clara,CA,Passenger,6,1,7,166,173,4.05
December 31 2021,Norfolk,VA,Passenger,3,3,6,308,314,1.91
December 31 2021,Nueces,TX,Passenger,1,0,1,62,63,1.59
December 31 2021,Prince William,VA,Passenger,1,1,2,199,201,1
April 30 2022,Riverside,CA,Passenger,5,1,6,453,459,1.31
April 30 2022,San Luis Obispo,CA,Passenger,1,0,1,53,54,1.85
April 30 2022,Santa Cruz,CA,Passenger,1,0,1,24,25,4
April 30 2022,Sarasota,FL,Passenger,2,0,2,24,26,7.69
April 30 2022,Spartanburg,SC,Passenger,0,1,1,35,36,2.78
April 30 2022,Stafford,VA,Passenger,2,1,3,86,89,3.37
April 30 2022,Thurston,WA,Truck,3,0,3,55670,55673,0.01
April 30 2022,Wayne,NC,Passenger,1,0,1,27,28,3.57
April 30 2022,Wilson,NC,Passenger,1,0,1,0,1,100
November 30 2022,Okaloosa,FL,Passenger,0,1,1,87,88,1.14
November 30 2022,Onslow,NC,Passenger,0,1,1,143,144,0.69
November 30 2022,San Mateo,CA,Passenger,1,0,1,53,54,1.85
November 30 2022,Sarasota,FL,Passenger,1,0,1,17,18,5.56
November 30 2022,Saratoga,NY,Passenger,1,0,1,31,32,3.12
November 30 2022,Stevens,WA,Passenger,88,54,142,29815,29957,0.47
November 30 2022,Stevens,WA,Truck,2,0,2,18679,18681,0.01
September 30 2022,Pierce,WA,Passenger,5525,2420,7945,541156,549101,1.45
September 30 2022,Portsmouth,VA,Passenger,0,1,1,61,62,1.61
September 30 2022,Ray,MO,Passenger,0,1,1,1,2,50
September 30 2022,Richmond,NY,Passenger,1,0,1,4,5,20
September 30 2022,Rock Island,IL,Passenger,0,1,1,14,15,6.67
